GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,zzSCENARIO/SYSTEM_TIME,
4881.14,-0.0452886,5.057,207.155,0.416694,365.382,0.852863,86.6309,-68.1719,83.7,
4888.94,-0.0463513,5.05454,207.194,0.434698,365.19,1.26524,87.9383,-73.6522,83.82,
4897.29,-0.0475574,5.05224,207.2,0.449102,365.109,1.54392,88.5008,-78.3443,83.92,
4906.23,-0.0489739,5.04982,207.179,0.46928,364.552,1.79752,90.8053,-84.0531,84.04,
4915.74,-0.0504341,5.0476,207.127,0.48817,364.133,1.95209,92.3662,-89.3857,84.15,
4924.9,-0.0518869,5.04566,207.044,0.504681,363.91,2.02814,92.8071,-94.3746,84.25,
4935.56,-0.0532292,5.04386,206.931,0.521242,363.644,2.04385,93.2624,-99.8777,84.36,
4947.87,-0.0547909,5.04227,206.788,0.536639,363.441,1.99335,93.2659,-105.373,84.47,
4958.68,-0.0560487,5.04096,206.632,0.551772,363.231,1.88322,93.0894,-110.851,84.58,
4971.15,-0.0573757,5.03965,206.431,0.565554,362.967,1.72114,92.9175,-116.271,84.69,
4984.21,-0.0586133,5.03848,206.178,0.581716,362.684,1.51557,92.6208,-121.628,84.8,
4997.85,-0.0597446,5.03735,205.916,0.596026,362.386,1.27548,92.1754,-126.909,84.91,
5012.07,-0.0607301,5.03657,205.682,0.608034,362.163,1.01011,91.3284,-132.103,85.02,
5026.86,-0.0616007,5.03578,205.412,0.621021,361.886,0.754651,90.4254,-137.187,85.13,
5042.2,-0.0623359,5.03509,205.116,0.633261,361.589,0.439669,89.3297,-142.122,85.24,
5058.07,-0.0628349,5.03465,204.796,0.643286,361.474,0.151591,87.2603,-146.906,85.35,
5074.46,-0.0631633,5.03435,204.452,0.65036,361.432,-0.103141,84.9837,-151.09,85.46,
5091.35,-0.0634114,5.03402,204.086,0.658233,361.277,-0.369658,82.7049,-155.445,85.56,
5108.69,-0.0635945,5.03365,203.698,0.666148,361.021,-0.616691,80.6419,-159.559,85.67,
5126.48,-0.0637142,5.03326,203.289,0.673786,360.701,-0.839803,78.6442,-163.453,85.78,
5144.68,-0.0638075,5.03279,202.86,0.681526,360.293,-1.03552,76.8435,-167.138,85.89,
5161.57,-0.0638819,5.03223,202.413,0.689302,359.807,-1.20124,75.2083,-170.629,86,
5180.51,-0.0639635,5.03158,201.947,0.69704,359.256,-1.33506,73.6978,-173.941,86.11,
5201.57,-0.0640687,5.03084,201.464,0.704729,358.646,-1.43606,72.2949,-177.087,86.22,
5219.43,-0.064179,5.03008,201.011,0.71224,357.986,-1.50425,70.9696,-180.075,86.33,
5239.38,-0.063587,5.02938,200.499,0.717102,357.43,-1.47293,68.956,-182.887,86.44,
5259.63,-0.0601269,5.02908,199.986,0.717638,357.152,-1.22375,65.5263,-185.521,86.55,
5280.16,-0.0539855,5.02879,199.484,0.717036,356.859,-0.761745,61.8779,-187.92,86.66,
5300.94,-0.0465162,5.02825,198.99,0.716528,356.543,-0.206407,58.5684,-190.021,86.77,
5321.94,-0.038478,5.0274,198.5,0.715889,356.136,0.518729,55.5244,-191.856,86.88,
5343.13,-0.0302831,5.02625,198.015,0.715171,355.674,1.40871,52.7234,-193.448,86.99,
5364.48,-0.0221534,5.02485,197.533,0.714381,355.115,2.2839,50.1435,-194.818,87.1,
5385.97,-0.0141934,5.02328,197.055,0.713514,354.611,3.10503,47.9716,-195.886,87.21,
5407.57,-0.00647709,5.02161,196.579,0.71248,354.027,4.01036,45.724,-196.882,87.32,
5429.28,0.000969734,5.01992,196.107,0.711161,353.421,4.89266,43.5964,-197.702,87.42,
5451.07,0.00815213,5.01831,195.639,0.708989,352.824,5.7264,41.142,-198.414,87.54,
5472.92,0.0151085,5.01687,195.177,0.70671,352.15,6.5524,39.0481,-198.895,87.65,
5492.83,0.0219004,5.01567,194.72,0.704276,351.573,7.1556,37.2619,-199.198,87.75,
5514.75,0.0279906,5.01486,194.268,0.701711,350.927,7.71312,35.4149,-199.395,87.86,
5538.68,0.0352807,5.01432,193.821,0.699471,350.257,8.14718,33.8359,-199.465,87.97,
5558.63,0.0414001,5.01429,193.378,0.697402,349.571,8.45138,32.4743,-199.42,88.08,
5580.56,0.0482567,5.01471,192.939,0.695494,348.874,8.62409,31.2897,-199.279,88.19,
5602.47,0.0553201,5.01563,192.503,0.6938,348.166,8.66678,30.3,-199.053,88.3,
5624.35,0.0626385,5.01706,192.108,0.69239,347.512,8.58508,29.4664,-198.752,88.41,
5646.19,0.0702587,5.01898,191.672,0.690944,346.783,8.38781,28.7617,-198.386,88.52,
5667.99,0.0782201,5.02137,191.237,0.689569,346.046,8.08679,28.1636,-197.964,88.63,
5689.75,0.0865528,5.02419,190.802,0.688234,345.237,7.69649,27.6535,-197.493,88.74,
5711.45,0.0949069,5.02736,190.368,0.686914,344.559,7.19621,27.218,-196.983,88.85,
5733.09,0.100946,5.03071,189.934,0.685556,343.811,6.63862,26.8783,-196.488,88.95,
5754.67,0.106927,5.03437,189.502,0.684145,343.061,5.97885,26.5413,-195.911,89.06,
5776.18,0.11328,5.03831,189.07,0.682703,342.31,5.27251,26.2464,-195.304,89.17,
5797.63,0.120041,5.04245,188.641,0.681222,341.558,4.5427,25.9858,-194.61,89.29,
5817.06,0.127204,5.04672,188.213,0.679695,340.805,3.81219,25.754,-194.01,89.39,
5838.37,0.13474,5.05104,187.786,0.678121,340.051,3.10264,25.5459,-193.327,89.5,
5859.6,0.141878,5.05533,187.362,0.676497,339.297,2.434,25.3572,-192.622,89.61,
5882.67,0.150743,5.05952,186.939,0.674825,338.544,1.82393,25.1842,-191.896,89.72,
5901.82,0.157301,5.06314,186.518,0.673108,337.792,1.2248,25.0233,-191.157,89.83,
5922.81,0.162012,5.06679,186.137,0.671488,337.043,0.659032,24.8606,-190.4,89.94,
5943.72,0.165392,5.07051,185.683,0.669493,336.297,0.142446,24.7001,-189.626,90.05,
5964.54,0.168498,5.07434,185.268,0.670586,335.492,-0.319449,25.3724,-188.867,90.16,
5985.28,0.171593,5.078,184.855,0.673274,334.634,-0.719799,26.7234,-188.105,90.27,
6005.93,0.174539,5.08178,184.481,0.675458,333.865,-1.0252,27.8764,-187.421,90.38,
6026.52,0.177389,5.08528,184.07,0.677516,333.035,-1.2923,28.8078,-186.807,90.49,
6047.04,0.180199,5.08856,183.66,0.679754,332.139,-1.49817,29.6475,-186.252,90.6,
6067.5,0.18307,5.0918,183.249,0.682377,331.374,-1.60084,30.5469,-185.752,90.71,
6087.91,0.185972,5.095,182.833,0.686295,330.419,-1.64276,31.8876,-185.288,90.82,
6108.27,0.18869,5.09787,182.411,0.689151,329.634,-1.613,32.7641,-184.893,90.93,
6128.59,0.191339,5.10063,181.985,0.692723,328.758,-1.51732,33.743,-184.586,91.03,
6147.03,0.19393,5.10335,181.554,0.696919,327.853,-1.36198,34.8688,-184.292,91.14,
6167.29,0.196348,5.10589,181.116,0.701094,326.943,-1.15481,35.9031,-184.056,91.25,
6189.37,0.198311,5.10826,180.673,0.705292,326.029,-0.931887,36.8436,-183.881,91.36,
6209.59,0.196898,5.11032,180.223,0.709517,325.109,-0.819825,37.6995,-183.769,91.47,
6227.96,0.191725,5.11194,179.768,0.713731,324.187,-0.885113,38.4643,-183.713,91.58,
6248.17,0.178451,5.11333,179.349,0.717908,323.261,-1.37293,39.1381,-183.724,91.69,
6268.38,0.151033,5.11378,178.842,0.719137,322.436,-2.35504,38.8844,-183.752,91.8,
6288.6,0.122274,5.11417,178.378,0.719379,321.659,-3.71047,38.1677,-183.787,91.91,
6308.81,0.0880477,5.11517,177.957,0.719442,320.948,-5.21307,37.4208,-183.764,92.02,
6329.02,0.0545555,5.11687,177.494,0.718694,320.176,-6.96704,36.4433,-183.664,92.13,
6349.22,0.0349105,5.11974,177.032,0.713946,319.521,-8.31816,34.346,-183.474,92.24,
6369.39,0.0240216,5.12306,176.539,0.706819,318.868,-9.60921,31.8498,-183.193,92.35,
6389.52,0.020452,5.12643,176.135,0.701351,318.291,-10.38,29.9449,-182.806,92.45,
6409.59,0.0217419,5.12934,175.698,0.695771,317.632,-10.9595,28.2152,-182.253,92.56,
6429.6,0.0254016,5.13149,175.267,0.691157,316.95,-11.2561,26.8927,-181.6,92.67,
6449.53,0.030074,5.13276,174.837,0.689162,316.191,-11.2703,26.5941,-180.849,92.78,
6469.38,0.0349131,5.13305,174.41,0.687463,315.431,-10.9736,26.4534,-179.986,92.9,
6489.14,0.039452,5.13236,173.985,0.685963,314.679,-10.4944,26.4067,-179.255,93,
6507.02,0.0434117,5.13074,173.563,0.684545,313.935,-9.74801,26.3899,-178.44,93.11,
6528.39,0.0466281,5.12827,173.144,0.683185,313.2,-8.80147,26.3878,-177.618,93.22,
6546.11,0.0488318,5.12538,172.766,0.68195,312.47,-7.68877,26.4069,-176.793,93.33,
6567.27,0.050528,5.12124,172.316,0.680847,311.741,-6.4459,26.472,-175.961,93.45,
6584.83,0.0508046,5.11729,171.908,0.679721,311.016,-5.15435,26.5148,-175.132,93.55,
6604.05,0.0454771,5.11234,171.54,0.678913,310.289,-4.0018,26.5971,-174.309,93.66,
6623.18,0.0303308,5.10675,171.138,0.678296,309.621,-3.11818,26.7498,-173.49,93.77,
6642.23,0.00594007,5.1009,170.739,0.677748,308.885,-2.55093,26.914,-172.675,93.88,
6661.18,-0.0236339,5.09528,170.343,0.677267,308.145,-2.19735,27.1315,-171.862,93.99,
6680.04,-0.0557817,5.09018,169.913,0.677041,307.329,-2.15437,27.4935,-171.048,94.1,
6698.82,-0.0890374,5.08571,169.555,0.677154,306.639,-2.39432,27.8979,-170.309,94.2,
6717.51,-0.121172,5.08206,169.127,0.677108,305.816,-2.88516,28.3132,-169.433,94.32,
6736.1,-0.144152,5.07964,168.77,0.676865,305.137,-3.24557,28.5652,-168.729,94.42,
6754.62,-0.157668,5.07813,168.378,0.676715,304.392,-3.64273,28.8479,-167.963,94.53,
6773.05,-0.16585,5.07702,167.987,0.676688,303.644,-4.02086,29.1634,-167.205,94.64,
6789.73,-0.170656,5.07607,167.597,0.67649,302.903,-4.35923,29.4187,-166.458,94.75,
6809.66,-0.17461,5.07508,167.209,0.676204,302.168,-4.64541,29.6406,-165.72,94.86,
6827.85,-0.17729,5.07397,166.821,0.675778,301.44,-4.87269,29.8195,-164.989,94.97,
6844.31,-0.179347,5.07276,166.47,0.675393,300.713,-5.038,30.017,-164.264,95.08,
6862.34,-0.181402,5.07124,166.085,0.674901,299.993,-5.14089,30.1759,-163.544,95.19,
6880.3,-0.183377,5.06949,165.702,0.674113,299.281,-5.18227,30.2876,-162.827,95.3,
6898.17,-0.185346,5.0675,165.32,0.673361,298.574,-5.16273,30.3973,-162.113,95.41,
6915.97,-0.187304,5.06525,164.94,0.672688,297.932,-5.09474,30.5266,-161.4,95.52,
6933.69,-0.189307,5.06277,164.562,0.671904,297.23,-4.96878,30.6552,-160.686,95.63,
6951.33,-0.191251,5.0601,164.185,0.670941,296.536,-4.79102,30.741,-159.975,95.74,
6968.89,-0.193218,5.05726,163.81,0.669818,295.85,-4.57038,30.7886,-159.328,95.84,
6986.37,-0.195197,5.05414,163.438,0.669041,295.159,-4.30479,30.9187,-158.621,95.96,
7003.78,-0.197176,5.05064,163.066,0.669136,294.438,-4.00296,31.3558,-157.909,96.07,
7021.11,-0.199036,5.04702,162.695,0.669118,293.723,-3.66844,31.7491,-157.214,96.17,
7038.36,-0.20082,5.04328,162.324,0.669056,293.01,-3.31099,32.1469,-156.476,96.29,
7053.98,-0.202693,5.03938,161.954,0.669216,292.294,-2.94015,32.5147,-155.878,96.39,
7071.09,-0.204716,5.03533,161.584,0.669633,291.568,-2.56388,32.9903,-155.232,96.5,
7088.14,-0.206622,5.03159,161.214,0.670065,290.843,-2.18789,33.4435,-154.608,96.61,
7106.65,-0.20902,5.02698,160.844,0.670862,290.109,-1.81972,33.9581,-154.007,96.72,
7122.03,-0.211284,5.0223,160.473,0.673291,289.323,-1.46435,34.8728,-153.436,96.83,
7140.41,-0.21434,5.01717,160.098,0.677368,288.467,-1.12824,36.2646,-152.901,96.95,
7155.67,-0.216969,5.01249,159.718,0.681549,287.599,-0.817149,37.6151,-152.43,97.05,
7172.42,-0.219957,5.00735,159.368,0.685431,286.806,-0.536268,38.8848,-152.031,97.16,
7189.12,-0.223124,5.00211,158.978,0.6902,285.91,-0.310591,40.2061,-151.7,97.27,
7205.8,-0.226391,4.99689,158.582,0.695099,285.003,-0.0978093,41.3575,-151.433,97.38,
7222.44,-0.229719,4.99173,158.181,0.699999,284.093,0.0892196,42.6324,-151.23,97.49,
7239.07,-0.233088,4.98666,157.773,0.705344,283.098,0.217733,43.705,-151.084,97.6,
7255.69,-0.236359,4.98186,157.36,0.709208,282.283,0.298454,44.4938,-150.988,97.7,
7272.29,-0.239305,4.97768,156.941,0.711915,281.466,0.347434,44.7933,-150.931,97.81,
7288.89,-0.242226,4.97363,156.519,0.714596,280.649,0.355628,45.0449,-150.886,97.93,
7305.49,-0.244981,4.96989,156.093,0.716711,279.848,0.325033,45.1557,-150.833,98.04,
7322.07,-0.247168,4.96706,155.666,0.716483,279.151,0.257892,44.6068,-150.784,98.14,
7338.66,-0.248497,4.96492,155.24,0.714671,278.529,0.190991,43.5879,-150.706,98.25,
7353.72,-0.2479,4.96308,154.817,0.712647,277.912,0.186538,42.5518,-150.577,98.36,
7371.78,-0.244414,4.96149,154.396,0.710456,277.291,0.27109,41.5464,-150.387,98.47,
7386.81,-0.239499,4.96016,154.017,0.70805,276.671,0.438522,40.557,-150.137,98.58,
7403.31,-0.231882,4.95878,153.564,0.705398,276.051,0.744828,39.5819,-149.835,98.69,
7419.77,-0.220686,4.95752,153.191,0.702715,275.492,1.23281,38.5928,-149.482,98.8,
7436.19,-0.205772,4.95612,152.747,0.699265,274.822,1.90096,37.6185,-149.075,98.91,
7452.57,-0.19266,4.95454,152.344,0.695849,274.206,2.44022,36.6738,-148.583,99.02,
7468.89,-0.186031,4.95224,151.981,0.692585,273.645,2.82275,35.8675,-148.033,99.13,
7485.14,-0.183509,4.94973,151.586,0.688885,273.027,3.14655,35.0355,-147.428,99.24,
7501.33,-0.183685,4.94677,151.196,0.687091,272.281,3.39135,34.7472,-146.788,99.35,
7517.44,-0.185375,4.94366,150.808,0.686741,271.612,3.51252,34.9197,-146.171,99.46,
7533.48,-0.1878,4.94071,150.386,0.686699,270.798,3.56185,35.223,-145.433,99.57,
7549.44,-0.190566,4.93798,150.034,0.686856,270.116,3.52639,35.5244,-144.823,99.68,
7565.33,-0.193401,4.93555,149.649,0.686993,269.372,3.41203,35.847,-144.104,99.79,
7579.71,-0.196173,4.93341,149.265,0.687139,268.634,3.22491,36.0948,-143.514,99.89,
7595.47,-0.198563,4.93156,148.881,0.687278,267.9,2.97217,36.3451,-142.874,100,
7611.15,-0.201201,4.92998,148.499,0.687382,267.173,2.66164,36.5647,-142.242,100.11,
7628.19,-0.203368,4.92865,148.118,0.687449,266.451,2.30152,36.7555,-141.616,100.23,
7642.32,-0.205108,4.92765,147.772,0.68736,265.736,1.90026,36.9108,-140.997,100.33,
7657.79,-0.205575,4.92863,147.396,0.678904,265.28,1.4667,35.2204,-140.31,100.44,
7673.19,-0.203768,4.93311,147.038,0.660584,265.26,1.01072,30.1305,-139.619,100.55,
7688.51,-0.200225,4.93977,146.682,0.628823,265.376,0.577772,23.0689,-138.694,100.66,
7705.08,-0.192897,4.94998,146.393,0.588473,265.526,0.147752,13.141,-137.516,100.77,
7718.75,-0.187173,4.95777,146.136,0.552924,265.339,-0.258701,4.15208,-135.814,100.88,
7733.59,-0.181323,4.96559,145.862,0.51505,264.868,-0.74929,-3.81589,-133.591,100.99,
7748.15,-0.175856,4.97267,145.577,0.475328,264.146,-1.19498,-10.815,-130.907,101.1,
7762.4,-0.17071,4.97902,145.347,0.443603,263.44,-1.59149,-16.3564,-128.101,101.2,
7776.29,-0.1658,4.98476,145.093,0.409852,262.591,-2.01228,-21.6704,-124.641,101.31,
7789.77,-0.160935,4.9902,144.844,0.375587,261.678,-2.40646,-26.6176,-120.811,101.43,
7802.81,-0.154569,4.99553,144.605,0.339942,260.692,-2.79281,-31.5135,-116.645,101.53,
7815.38,-0.146577,5.00064,144.376,0.302917,259.636,-3.22303,-36.3545,-112.134,101.64,
7826.35,-0.137536,5.00539,144.157,0.264501,258.513,-3.66316,-41.1408,-107.273,101.75,
7837.89,-0.128435,5.00969,143.969,0.22469,257.36,-4.10921,-45.8781,-102.069,101.86,
7849.82,-0.116775,5.01342,143.817,0.183546,256.167,-4.54651,-50.6886,-96.6396,101.98,
7859.21,-0.106723,5.01623,143.702,0.14147,254.915,-4.95371,-55.6492,-91.1435,102.08,
7868.95,-0.0954377,5.01861,143.63,0.102499,253.602,-5.3191,-60.7252,-85.5758,102.19,
7878.09,-0.0840397,5.02022,143.586,0.0548181,252.221,-5.63099,-65.9233,-79.9347,102.3,
7887.34,-0.0715645,5.02105,143.585,0.0102338,250.761,-5.87988,-71.249,-74.2187,102.41,
7894.47,-0.061164,5.02098,143.618,-0.0310242,249.357,-6.04609,-76.7075,-68.4266,102.52,
7901.7,-0.0497217,5.02009,143.69,-0.0772054,247.718,-6.15904,-81.7892,-62.5574,102.63,
7908.29,-0.0382599,5.01831,143.801,-0.123999,245.98,-6.19635,-87.9941,-56.6161,102.74,
7914.22,-0.0267363,5.0156,143.951,-0.175198,244.013,-6.14925,-93.6654,-50.5996,102.85,
7919.48,-0.0150876,5.01195,144.138,-0.217934,242.321,-6.04055,-98.7985,-45.0631,102.96,
7924.07,-0.00326015,5.00733,144.365,-0.264994,240.404,-5.8485,-104.424,-38.9004,103.06,
7927.97,0.00880193,5.00173,144.63,-0.312079,238.427,-5.58118,-110.539,-32.0919,103.18,
7931.19,0.0211613,4.99511,144.933,-0.359163,236.388,-5.24027,-115.62,-25.774,103.29,
7933.7,0.0338876,4.98744,145.275,-0.406217,234.288,-4.82839,-121.196,-19.968,103.39,
7935.38,0.0470685,4.97868,145.656,-0.453214,232.122,-4.34976,-126.761,-13.5147,103.5,
7936.61,0.0609628,4.96878,146.075,-0.500129,229.889,-3.81681,-132.316,-6.99273,103.61,
7936.98,0.0763751,4.95769,146.533,-0.546958,227.583,-3.33794,-137.867,-0.403612,103.72,
7936.69,0.0916496,4.94649,147.028,-0.592997,225.279,-2.91561,-143.293,6.24411,103.83,
7935.67,0.109746,4.93289,147.56,-0.637744,223.078,-2.52056,-148.455,12.9614,103.94,
7933.9,0.129165,4.91793,148.077,-0.680369,221.06,-2.13783,-153.271,19.7315,104.05,
7931.39,0.148212,4.90283,148.678,-0.713726,220.323,-1.67888,-156.241,26.5396,104.16,
7928.13,0.163194,4.88804,149.32,-0.736829,220.924,-0.557525,-157.295,33.4998,104.27,
7924.09,0.17545,4.87293,150.008,-0.760028,222.063,0.93151,-157.84,40.554,104.38,
7919.28,0.185645,4.85788,150.744,-0.781081,223.505,2.89678,-158.044,46.9726,104.49,
7913.69,0.19292,4.84482,151.602,-0.795362,226.467,5.27382,-156.465,54.7175,104.6,
7907.31,0.198181,4.83374,152.365,-0.802784,229.838,7.29159,-153.891,61.2912,104.7,
7900.13,0.20213,4.82351,153.253,-0.810894,233.6,9.40549,-150.994,69.1999,104.82,
7892.15,0.203687,4.81431,154.192,-0.81888,237.413,11.5924,-148.019,75.7973,104.92,
7883.38,0.202857,4.80639,155.181,-0.826811,241.28,13.7635,-144.674,83.7247,105.04,
7873.81,0.199589,4.8,156.219,-0.834748,245.201,16.024,-141.515,91.002,105.15,
7864.41,0.194708,4.7954,157.304,-0.842741,249.178,17.7426,-138.568,97.6313,105.25,
7853.3,0.188732,4.79304,158.436,-0.850791,253.219,19.1538,-135.268,104.937,105.36,
7840.27,0.180973,4.79262,159.614,-0.858828,257.337,20.0712,-131.889,112.919,105.48,
7828.68,0.173163,4.79433,160.725,-0.866825,261.532,20.5365,-128.423,119.581,105.58,
7815.16,0.163523,4.79845,161.99,-0.874739,265.802,20.5209,-124.873,126.925,105.69,
7800.83,0.154289,4.80502,163.301,-0.881735,269.758,19.7985,-121.244,134.281,105.8,
7784.27,0.144381,4.81481,164.782,-0.889755,274.595,18.4386,-117.499,141.647,105.91,
7768.25,0.135314,4.82594,166.185,-0.896701,279.098,16.5319,-113.626,149.024,106.02,
7752.98,0.127199,4.8376,167.498,-0.902638,283.235,14.1485,-109.61,156.408,106.13,
7735.4,0.118702,4.85185,168.982,-0.908709,288.235,11.3497,-105.434,163.799,106.24,
7717.02,0.111069,4.86723,170.506,-0.914265,292.416,8.20397,-101.081,171.196,106.35,
7697.82,0.10568,4.88341,172.07,-0.919263,297.017,5.04473,-96.9554,177.924,106.45,
7677.8,0.104977,4.9001,173.67,-0.923628,301.612,1.16546,-92.186,185.326,106.56,
7656.97,0.116383,4.91733,175.305,-0.927263,306.198,-3.4125,-87.0746,192.739,106.67,
7635.32,0.156193,4.93568,176.969,-0.929911,310.786,-9.92603,-80.6393,200.833,106.79,
7614.94,0.221469,4.95318,178.659,-0.93248,315.296,-18.0651,-74.3502,207.567,106.89,
7591.74,0.294962,4.96594,180.369,-0.93673,319.594,-25.5223,-67.0794,214.941,107,
7567.72,0.362732,4.96991,182.094,-0.945557,323.528,-30.9165,-61.0477,222.264,107.11,
7540.62,0.447724,4.96541,183.831,-0.955831,327.318,-34.3307,-55.9802,229.473,107.22,
7517.32,0.523597,4.95434,185.584,-0.965606,331.1,-36.01,-51.5838,236.431,107.33,
7490.98,0.612987,4.93444,187.195,-0.973339,334.889,-36.0785,-48.1007,243.067,107.44,
7463.92,0.703956,4.90713,189.008,-0.979322,338.404,-34.5356,-45.5156,249.404,107.55,
7436.18,0.781072,4.8745,191.048,-0.980777,342.787,-30.8253,-43.8051,255.452,107.66,
7407.79,0.848179,4.83743,192.776,-0.978647,346.821,-25.1637,-43.1668,261.388,107.77,
7378.74,0.909081,4.80066,194.706,-0.973342,350.494,-19.0705,-42.5295,267.205,107.88,
7349.07,0.958778,4.76808,196.665,-0.963328,354.553,-10.8533,-41.2123,272.84,107.99,
7318.78,0.993139,4.74194,198.834,-0.948049,358.983,-2.48274,-38.8308,278.332,108.1,
7287.89,1.01483,4.72235,200.667,-0.933128,362.613,5.44075,-35.7773,283.183,108.2,
7256.43,1.02715,4.70701,202.893,-0.914794,366.795,14.9033,-31.6264,288.807,108.32,
7224.41,1.02988,4.69708,204.768,-0.899398,370.158,22.439,-27.5866,293.303,108.42,
7191.86,1.02383,4.69226,206.851,-0.883196,373.774,30.0389,-22.3628,298.494,108.54,
7161.82,1.01408,4.68796,208.954,-0.870052,377.277,36.6255,-17.6944,302.634,108.64,
7128.31,0.997524,4.68408,211.068,-0.860613,380.753,41.9436,-13.7534,307.007,108.75,
7091.22,0.977967,4.68109,213.181,-0.855202,384.281,45.783,-10.4762,311.206,108.86,
7056.74,0.954657,4.67956,215.288,-0.853978,387.932,47.9904,-7.82358,315.259,108.98,
7025.02,0.930571,4.68004,217.393,-0.856855,391.761,48.4769,-5.73234,319.204,109.08,
6989.71,0.901439,4.68363,219.5,-0.863619,395.788,47.222,-4.17482,323.077,109.19,
6953.98,0.870057,4.68972,221.613,-0.873807,399.999,44.2744,-3.08651,326.912,109.3,
6917.83,0.836906,4.70028,223.543,-0.886752,404.353,39.7496,-2.35968,330.74,109.41,
6877.91,0.798963,4.71737,225.871,-0.901414,408.784,33.8251,-1.75183,334.584,109.52,
6844.26,0.765865,4.73685,227.822,-0.915111,412.818,27.418,-0.838316,338.459,109.63,
6806.83,0.729174,4.76282,229.979,-0.930265,417.191,18.7518,0.198079,342.363,109.74,
6768.98,0.693792,4.79214,232.146,-0.94531,421.813,10.2153,1.10431,346.277,109.85,
6730.69,0.660724,4.82401,234.316,-0.959529,425.512,2.27628,1.94228,349.842,109.95,
6691.97,0.631203,4.85714,236.488,-0.972457,429.409,-6.30463,2.93123,353.766,110.06,
6652.82,0.606559,4.88992,238.655,-0.983851,433.145,-14.3626,3.98569,357.679,110.18,
6613.25,0.587995,4.92073,240.814,-0.993581,436.762,-22.1393,5.18599,361.926,110.29,
6576.9,0.576482,4.94799,242.964,-1.00162,440.324,-27.5229,6.18211,365.439,110.39,
6536.5,0.572619,4.97033,245.104,-1.00798,443.899,-32.0425,7.21223,369.275,110.5,
6495.69,0.57586,4.98677,247.235,-1.01266,447.55,-34.9064,8.10993,373.079,110.61,
6450.7,0.587805,4.99675,249.36,-1.0156,451.322,-36.0006,8.82188,376.856,110.72,
6412.82,0.603664,5.0002,251.482,-1.0167,455.234,-35.2972,9.31869,380.61,110.83,
6370.77,0.625979,4.99806,253.413,-1.01599,459.279,-32.8564,9.60186,384.346,110.94,
6328.31,0.651678,4.9907,255.54,-1.01323,463.419,-28.8235,9.70398,388.065,111.05,
6285.43,0.678105,4.98006,257.866,-1.00707,467.598,-23.4221,9.95252,391.744,111.16,
6242.16,0.701051,4.97024,259.811,-0.998365,471.355,-17.5582,11.5535,395.395,111.27,
6198.49,0.721596,4.95916,261.953,-0.987352,475.423,-10.3768,13.0121,398.931,111.38,
6154.43,0.737439,4.94893,264.097,-0.974755,479.375,-2.12102,14.7467,402.331,111.49,
6110.01,0.746421,4.94194,266.237,-0.960333,483.169,5.38539,17.3534,405.573,111.6,
6065.25,0.744964,4.94271,268.373,-0.942326,486.739,11.7914,21.7936,408.588,111.71,
6020.16,0.735925,4.94829,270.497,-0.921726,490.415,18.4892,28.283,411.299,111.82,
5974.8,0.722506,4.95522,272.607,-0.906426,493.433,22.9097,32.8829,413.42,111.92,
5929.2,0.704952,4.96399,274.699,-0.891886,496.782,26.2875,37.4399,415.558,112.04,
5883.41,0.683633,4.97527,276.775,-0.879657,500.202,27.9707,40.6211,417.032,112.14,
5841.64,0.659281,4.98936,278.837,-0.869562,503.719,27.9438,43.5731,418.366,112.25,
5795.56,0.634642,5.00715,280.883,-0.860595,507.286,26.2969,46.4708,419.417,112.36,
5745.18,0.60386,5.02752,282.904,-0.853187,510.904,23.2116,48.8504,420.185,112.47,
5703.14,0.577877,5.04814,284.903,-0.846726,514.533,18.9499,50.8764,420.701,112.58,
5656.84,0.549822,5.07271,286.703,-0.84071,518.132,13.8302,52.6368,420.986,112.69,
5610.53,0.523187,5.10097,288.841,-0.834683,521.666,8.20734,54.2157,421.058,112.8,
5564.22,0.497108,5.12686,290.778,-0.828915,525.122,2.45015,55.5516,420.947,112.91,
5513.71,0.480858,5.14651,292.703,-0.830158,528.945,-3.07157,52.515,420.747,113.02,
5471.64,0.470322,5.16208,294.466,-0.832846,532.493,-7.60477,48.1742,420.669,113.13,
5425.36,0.462108,5.17797,296.42,-0.834726,536.303,-12.137,44.5443,420.85,113.24,
5379.05,0.457383,5.1921,298.542,-0.834943,540.326,-15.1834,41.8511,421.242,113.35,
5332.69,0.456215,5.20378,300.297,-0.833748,543.612,-16.8841,40.014,421.725,113.46,
5286.26,0.458338,5.21262,302.389,-0.830741,547.521,-17.4826,38.3841,422.412,113.57,
5239.76,0.463164,5.21853,304.122,-0.826984,550.768,-16.7792,37.3871,423.04,113.68,
5193.19,0.469832,5.22169,306.02,-0.821623,554.334,-14.8357,36.5767,423.754,113.79,
5150.78,0.477333,5.22255,307.909,-0.815098,557.882,-11.8461,36.0043,424.466,113.89,
5104.05,0.484625,5.2217,309.79,-0.807587,561.397,-8.06573,35.6301,425.147,114,
5057.25,0.490247,5.22003,311.662,-0.799324,564.861,-3.80332,35.4301,425.773,114.11,
5006.13,0.49216,5.2215,313.525,-0.785594,568.093,0.604082,38.0397,426.218,114.22,
