GAE/ACALTF,GAE/ACPHIR,GAE/ACPSIR,GAE/IAIRSPK,GAE/THETAR,GAE/UBODYF,GAE/VBODYF,GAE/WBODYF,GAE/Z1DOTF,zzSCENARIO/SYSTEM_TIME,CLASS
4945.36,-0.097741,6.27129,216.843,-0.0217779,392.987,-1.87666,19.3595,28.0771,89.79,cruise
4942.22,-0.10199,6.27011,217.639,-0.0226858,394.379,-1.83766,20.0672,29.0586,89.89,cruise
4938.96,-0.106286,6.26891,218.438,-0.0236189,395.779,-1.8088,20.6853,30.0675,90,cruise
4935.6,-0.110626,6.2677,219.24,-0.0245851,397.188,-1.79179,21.2194,31.0101,90.11,cruise
4932.13,-0.114323,6.26652,220.044,-0.0256489,398.733,-1.758,21.7261,31.9683,90.23,cruise
4928.58,-0.116972,6.26538,220.851,-0.0265336,400.026,-1.7276,22.0973,32.718,90.33,cruise
4924.93,-0.119167,6.26422,221.66,-0.0274919,401.454,-1.6871,22.4625,33.4962,90.44,cruise
4921.54,-0.121001,6.26314,222.397,-0.0283411,402.756,-1.63705,22.7909,34.2294,90.55,cruise
4917.39,-0.123136,6.26179,223.283,-0.029323,404.322,-1.57822,23.1152,34.9814,90.67,cruise
4913.87,-0.124912,6.26053,224.097,-0.0301798,405.761,-1.51289,23.3633,35.5723,90.77,cruise
4909.56,-0.127073,6.25923,224.912,-0.0309892,407.202,-1.44405,23.6174,36.1867,90.88,cruise
4905.92,-0.128909,6.25802,225.728,-0.0317467,408.646,-1.37496,23.8552,36.7658,90.99,cruise
4901.84,-0.13097,6.25669,226.47,-0.0324481,410.09,-1.30885,24.0795,37.3108,91.1,cruise
4897.71,-0.132878,6.25534,227.287,-0.0330886,411.536,-1.23179,24.2929,37.8206,91.21,cruise
4893.53,-0.133573,6.25405,228.104,-0.0336171,412.851,-1.13655,24.4958,38.2958,91.32,cruise
4889.29,-0.133589,6.25276,228.921,-0.0341401,414.298,-1.04044,24.6725,38.6998,91.42,cruise
4885.01,-0.133346,6.25133,229.813,-0.0346386,415.875,-0.911556,24.8779,39.1498,91.54,cruise
4880.69,-0.13303,6.25011,230.555,-0.0349947,417.19,-0.795272,25.0446,39.4961,91.64,cruise
4876.32,-0.132723,6.24876,231.372,-0.0353222,418.635,-0.662468,25.2243,39.8472,91.75,cruise
4871.92,-0.132461,6.24739,232.188,-0.0355806,420.078,-0.529788,25.4006,40.1669,91.86,cruise
4867.48,-0.132258,6.24603,233.004,-0.0357682,421.52,-0.402748,25.5742,40.4556,91.97,cruise
4863.02,-0.132119,6.24468,233.818,-0.0358834,422.961,-0.286563,25.7454,40.7131,92.08,cruise
4858.93,-0.132041,6.24336,234.632,-0.035925,424.399,-0.185842,25.9144,40.9396,92.19,cruise
4854.01,-0.132019,6.24208,235.444,-0.0358921,425.834,-0.104369,26.0814,41.1349,92.3,cruise
4849.89,-0.132039,6.24083,236.255,-0.0357842,427.267,-0.0449444,26.2465,41.299,92.41,cruise
4845.34,-0.132095,6.23974,237.065,-0.0356011,428.697,-0.00927278,26.41,41.4318,92.52,cruise
4840.77,-0.132176,6.23858,237.799,-0.0353427,430.124,0.00208161,26.5718,41.5333,92.63,cruise
4836.2,-0.132268,6.23747,238.606,-0.0350096,431.547,-0.0103085,26.7321,41.6033,92.74,cruise
4831.21,-0.132357,6.23631,239.483,-0.0346025,432.967,-0.043102,26.891,41.6416,92.85,cruise
4827.04,-0.130943,6.23532,240.285,-0.0329665,434.356,-0.021766,27.4535,41.6148,92.96,cruise
4822.47,-0.127031,6.2343,241.012,-0.031213,435.604,0.0367006,28.1928,41.5456,93.07,cruise
4817.91,-0.122061,6.2333,241.808,-0.02931,436.979,0.144467,28.8084,41.3739,93.18,cruise
4813.37,-0.116689,6.23226,242.673,-0.0272888,438.479,0.304743,29.3283,41.12,93.29,cruise
4808.86,-0.111197,6.23119,243.391,-0.0256169,439.726,0.491785,29.7767,40.7927,93.4,cruise
4804.39,-0.10571,6.23008,244.177,-0.0237748,441.095,0.734468,30.1334,40.4372,93.5,cruise
4799.97,-0.100289,6.22896,244.958,-0.0219147,442.459,1.00466,30.4803,39.9881,93.61,cruise
4795.6,-0.0949676,6.22785,245.735,-0.0200235,443.941,1.31581,30.8151,39.434,93.73,cruise
4791.29,-0.0897607,6.22677,246.508,-0.0180909,445.17,1.57625,31.0661,38.9247,93.83,cruise
4787.43,-0.084674,6.22575,247.275,-0.0161086,446.515,1.85182,31.3185,38.3173,93.94,cruise
4782.87,-0.0797051,6.22482,248.037,-0.0140705,447.852,2.10461,31.5507,37.6631,94.05,cruise
4778.77,-0.0748448,6.22399,248.794,-0.0119721,449.181,2.32457,31.7667,36.9639,94.16,cruise
4775.11,-0.0709622,6.22333,249.545,-0.00981242,450.501,2.47109,31.9705,36.2232,94.27,cruise
4771.16,-0.0681823,6.22267,250.223,-0.00779781,451.694,2.52947,32.1665,35.4415,94.38,cruise
4767.3,-0.0660994,6.22218,250.963,-0.00552193,452.997,2.51302,32.3367,34.6951,94.48,cruise
4763.54,-0.0642627,6.22186,251.764,-0.00296512,454.407,2.39955,32.5316,33.7558,94.6,cruise
4759.87,-0.0630673,6.22172,252.426,-0.000556229,455.69,2.17759,32.7035,32.8556,94.71,cruise
4756.3,-0.0632711,6.22168,253.147,0.00168229,456.848,1.88722,32.8547,32.0045,94.81,cruise
4752.84,-0.0639516,6.2218,253.863,0.00420327,458.111,1.48771,33.0143,30.9421,94.93,cruise
4749.49,-0.0646741,6.22208,254.635,0.00702493,459.477,0.979259,33.1816,29.9297,95.04,cruise
4746.25,-0.0652539,6.2224,255.273,0.00943203,460.605,0.520834,33.3164,28.9778,95.14,cruise
4743.12,-0.0656111,6.2228,255.969,0.0121354,461.833,0.00640454,33.4738,27.7962,95.26,cruise
4740.12,-0.0657158,6.22319,256.657,0.014893,463.05,-0.492157,33.6019,26.7792,95.36,cruise
4737.24,-0.0655656,6.22352,257.338,0.0177006,464.254,-0.949377,33.7399,25.6267,95.47,cruise
4734.5,-0.0651771,6.22375,258.012,0.0205539,465.446,-1.34305,33.8754,24.4394,95.58,cruise
4731.88,-0.0645808,6.22383,258.679,0.0234493,466.626,-1.6553,34.0082,23.2175,95.69,cruise
4729.62,-0.0638927,6.22373,259.338,0.0263841,467.793,-1.87345,34.1385,21.9615,95.8,cruise
4727.06,-0.0629363,6.22345,259.989,0.0293565,468.948,-1.9904,34.2663,20.6718,95.91,cruise
4725.06,-0.0620768,6.22301,260.575,0.0320908,469.987,-2.00772,34.3802,19.3489,96.02,cruise
4723,-0.0611169,6.22234,261.212,0.0354124,471.22,-1.9212,34.5142,17.9934,96.13,cruise
4721.09,-0.0601925,6.22149,261.84,0.038215,472.337,-1.74883,34.6346,16.6058,96.24,cruise
4719.18,-0.0592802,6.22037,262.517,0.0416213,473.44,-1.50168,34.7527,15.1865,96.35,cruise
4717.74,-0.0586333,6.21932,263.074,0.0444974,474.531,-1.19923,34.8675,13.7349,96.46,cruise
4716.3,-0.0592369,6.21811,263.679,0.0460625,475.56,-0.943917,34.2316,12.2873,96.57,cruise
4715.02,-0.0613311,6.2168,264.276,0.0479229,476.668,-0.68154,33.81,10.9935,96.67,cruise
4713.89,-0.0640609,6.2155,264.865,0.0500661,477.853,-0.443729,33.3926,9.4854,96.79,cruise
4712.92,-0.0670965,6.21427,265.447,0.0519808,478.822,-0.297048,33.14,8.25724,96.89,cruise
4712.09,-0.0705913,6.21304,266.073,0.0540313,479.971,-0.19187,32.8381,6.82391,97.01,cruise
4711.4,-0.0735805,6.21221,266.589,0.0542856,480.966,-0.164804,31.8771,5.64852,97.11,cruise
4710.85,-0.0769038,6.2115,267.15,0.0534774,482.077,-0.200648,30.2512,4.36088,97.23,cruise
4710.42,-0.0802294,6.21085,267.705,0.0532517,483.147,-0.282231,29.2595,3.42484,97.33,cruise
4710.13,-0.0835162,6.21037,268.255,0.052104,484.217,-0.419049,27.9465,2.53944,97.44,cruise
4709.87,-0.0867416,6.20997,268.799,0.0508828,485.279,-0.610582,26.4626,1.69524,97.56,cruise
4709.73,-0.0898835,6.2096,269.34,0.0499229,486.313,-0.793328,25.5049,1.13894,97.66,cruise
4709.63,-0.0926547,6.20926,269.877,0.0492415,487.326,-1.00686,24.6948,0.639426,97.77,cruise
4709.58,-0.0956019,6.20888,270.41,0.0487678,488.322,-1.22146,24.0721,0.227642,97.88,cruise
4709.57,-0.0984418,6.20845,270.892,0.0484808,489.216,-1.40744,23.6346,-0.0887083,97.98,cruise
4709.61,-0.100544,6.20796,271.468,0.0482856,490.277,-1.57352,23.238,-0.4179,98.1,cruise
4709.66,-0.100725,6.20753,271.946,0.0482192,491.24,-1.6665,22.9706,-0.684162,98.21,cruise
4709.75,-0.100277,6.20694,272.469,0.0482302,492.109,-1.68916,22.7745,-0.926829,98.32,cruise
4709.86,-0.0995863,6.2062,272.989,0.0483058,493.059,-1.64308,22.6449,-1.13412,98.42,cruise
4710,-0.098843,6.20532,273.554,0.0484519,494.088,-1.5078,22.5374,-1.37326,98.54,cruise
4710.16,-0.098139,6.2043,274.023,0.0486274,494.941,-1.33683,22.4825,-1.56953,98.64,cruise
4710.35,-0.0966272,6.20321,274.583,0.0489112,495.958,-1.03957,22.4565,-1.81,98.76,cruise
4710.56,-0.0936115,6.20209,275.048,0.0491996,496.801,-0.738853,22.4579,-2.01615,98.86,cruise
4710.79,-0.0901721,6.2009,275.557,0.0495696,497.724,-0.359349,22.4796,-2.25141,98.97,cruise
4711.06,-0.086728,6.19965,276.064,0.0499948,498.641,0.0558424,22.5186,-2.49814,99.08,cruise
4711.35,-0.0834323,6.19838,276.568,0.0504765,499.553,0.483893,22.5716,-2.75843,99.19,cruise
4711.67,-0.0803376,6.19713,277.07,0.0510159,500.461,0.936557,22.6422,-3.05987,99.31,cruise
4711.98,-0.0777064,6.19595,277.569,0.051614,501.363,1.28096,22.7091,-3.32627,99.41,cruise
4712.37,-0.0749997,6.19498,278.066,0.0522714,502.26,1.60564,22.7894,-3.63641,99.52,cruise
4712.82,-0.072238,6.19397,278.56,0.0529877,503.153,1.85769,22.8754,-3.96539,99.64,cruise
4713.23,-0.0700533,6.19329,279.051,0.0537624,504.04,2.02572,22.9656,-4.31402,99.74,cruise
4713.77,-0.0675196,6.19266,279.54,0.0545942,504.923,2.104,23.0592,-4.68297,99.85,cruise
4714.26,-0.0654377,6.19232,279.981,0.0553983,505.802,2.09259,23.1551,-5.07278,99.96,cruise
4714.84,-0.0631311,6.19212,280.464,0.0563335,506.596,1.99709,23.2528,-5.48388,100.07,cruise
4715.47,-0.0607616,6.19208,280.943,0.0573193,507.465,1.84616,23.3427,-5.87638,100.17,cruise
4716.14,-0.0582882,6.19219,281.42,0.0584487,508.407,1.60048,23.4515,-6.37127,100.29,cruise
4716.86,-0.0556778,6.19241,281.893,0.05943,509.187,1.33195,23.5518,-6.84801,100.4,cruise
4717.64,-0.0529074,6.19271,282.363,0.0605485,510.04,1.06887,23.6432,-7.30067,100.51,cruise
4718.48,-0.0499646,6.19306,282.829,0.0617048,510.887,0.777274,23.7439,-7.81982,100.61,cruise
4719.37,-0.0468484,6.19341,283.292,0.0628962,511.727,0.502232,23.8443,-8.36119,100.72,cruise
4720.32,-0.0435687,6.19373,283.752,0.0641203,512.562,0.261318,23.9443,-8.92469,100.83,cruise
4721.24,-0.0401449,6.194,284.208,0.0653755,513.39,0.0691688,24.0435,-9.51018,100.94,cruise
4722.32,-0.0366045,6.19419,284.659,0.0666609,514.212,-0.0633362,24.1419,-10.1175,101.05,cruise
4723.57,-0.0329811,6.19428,285.108,0.0679763,515.027,-0.129627,24.2392,-10.7463,101.17,cruise
4724.68,-0.029646,6.19428,285.552,0.0693222,515.836,-0.127693,24.3354,-11.3964,101.27,cruise
4725.96,-0.0259671,6.19419,285.952,0.0705729,516.639,-0.060026,24.4303,-12.0676,101.38,cruise
4727.33,-0.0223129,6.19402,286.389,0.0721092,517.435,0.0667197,24.5241,-12.7596,101.49,cruise
4728.77,-0.0183929,6.19374,286.86,0.0735527,518.224,0.242335,24.6168,-13.4721,101.6,cruise
4730.28,-0.0152036,6.19346,287.249,0.0748953,519.006,0.453867,24.7087,-14.2051,101.71,cruise
4731.88,-0.0117954,6.19314,287.673,0.0764063,519.71,0.664955,24.7998,-14.9582,101.82,cruise
4733.72,-0.00820964,6.19279,288.131,0.0780959,520.548,0.924997,24.8903,-15.7314,101.93,cruise
4735.34,-0.00532945,6.19252,288.508,0.0795369,521.239,1.13391,24.9722,-16.4517,102.03,cruise
4737.2,-0.00226922,6.19229,288.919,0.0811563,521.993,1.34218,25.0619,-17.263,102.15,cruise
4739.14,0.000690841,6.19213,289.325,0.082811,522.739,1.51637,25.1512,-18.094,102.25,cruise
4741.19,0.00357035,6.19208,289.726,0.0845001,523.477,1.64735,25.2402,-18.9447,102.36,cruise
4743.32,0.00639381,6.19214,290.123,0.0862225,524.208,1.73419,25.3368,-19.8951,102.48,cruise
4745.55,0.00913122,6.19231,290.515,0.0879772,524.931,1.75297,25.4169,-20.7048,102.58,cruise
4747.89,0.0100425,6.19252,290.902,0.0897611,525.646,1.67858,25.5062,-21.6145,102.69,cruise
4750.32,0.00950486,6.19282,291.284,0.0915712,526.354,1.50931,25.5944,-22.5438,102.8,cruise
4752.86,0.00664034,6.19318,291.661,0.093406,527.054,1.21285,25.6816,-23.4925,102.91,cruise
4755.25,0.00277683,6.19368,292.033,0.0952672,527.746,0.808098,25.7653,-24.46,103.02,cruise
4757.99,-0.00100148,6.19426,292.367,0.0966981,528.435,0.292882,25.7332,-25.4175,103.13,cruise
4760.84,-0.00696533,6.19493,292.731,0.0967282,529.159,-0.324152,24.8019,-26.3899,103.24,cruise
4764.06,-0.0144271,6.19571,293.121,0.0970814,529.859,-0.995825,24.1898,-27.2469,103.35,cruise
4766.82,-0.0206531,6.19638,293.443,0.0976245,530.543,-1.6919,23.7329,-28.0342,103.46,cruise
4769.94,-0.0270234,6.19713,293.793,0.0968392,531.179,-2.2949,22.8375,-28.6562,103.56,cruise
4773.13,-0.0306573,6.19788,294.14,0.0957496,531.878,-2.84517,21.5601,-29.3161,103.68,cruise
4776.38,-0.0305096,6.19856,294.484,0.0940428,532.576,-3.21804,20.2577,-29.7598,103.79,cruise
4779.67,-0.0268069,6.19901,294.825,0.0921291,533.267,-3.36811,19.0144,-30.0487,103.9,cruise
4782.98,-0.0217034,6.19905,295.164,0.0904564,533.942,-3.26475,18.1497,-30.1649,104,cruise
4786.3,-0.0162628,6.19862,295.502,0.0889582,534.607,-2.90542,17.4121,-30.1757,104.11,cruise
4789.62,-0.0109154,6.19776,295.839,0.0875904,535.267,-2.31478,16.837,-30.0907,104.22,cruise
4792.92,-0.00587496,6.19656,296.177,0.0863359,535.921,-1.53895,16.3913,-29.9308,104.33,cruise
4796.2,-0.00126661,6.19511,296.514,0.0851829,536.57,-0.636377,16.0491,-29.7136,104.44,cruise
4799.45,0.00283691,6.19353,296.851,0.0841198,537.216,0.327686,15.7893,-29.453,104.55,cruise
4802.67,0.00640536,6.19195,297.189,0.0831344,537.858,1.28626,15.5956,-29.1324,104.67,cruise
4805.86,0.0094476,6.19047,297.526,0.0822152,538.497,2.17535,15.4548,-28.8445,104.77,cruise
4808.73,0.0117936,6.18932,297.834,0.0814272,539.076,2.87538,15.3638,-28.5435,104.88,cruise
4811.85,0.0139816,6.18833,298.172,0.0806032,539.714,3.48337,15.296,-28.2023,104.98,cruise
4815.21,0.0160127,6.18767,298.542,0.0797451,540.409,3.91552,15.2523,-27.8234,105.1,cruise
4817.97,0.0175274,6.18749,298.851,0.0789884,541.048,4.08078,15.2336,-27.4737,105.21,cruise
4820.98,0.0191263,6.18768,299.191,0.0783209,541.631,4.03787,15.2303,-27.1561,105.31,cruise
4823.95,0.0207757,6.18828,299.531,0.0776062,542.274,3.79085,15.2384,-26.8091,105.42,cruise
4826.87,0.0225922,6.18923,299.903,0.0768475,542.976,3.31404,15.2582,-26.4352,105.54,cruise
4829.77,0.024676,6.19048,300.213,0.076231,543.563,2.78666,15.2819,-26.1284,105.64,cruise
4832.62,0.0271049,6.19194,300.555,0.0755687,544.208,2.11498,15.314,-25.7968,105.75,cruise
4835.44,0.0299301,6.19355,300.897,0.0758285,544.841,1.39797,15.743,-25.4946,105.86,cruise
4838.23,0.0331686,6.19521,301.239,0.0765856,545.463,0.690092,16.5097,-25.2269,105.97,cruise
4840.99,0.0368154,6.19682,301.581,0.0772481,546.088,0.0417365,17.1042,-25.0692,106.08,cruise
4843.49,0.0408354,6.19829,301.923,0.0778402,546.714,-0.503294,17.5778,-24.995,106.19,cruise
4846.49,0.045171,6.19961,302.263,0.0796169,547.325,-0.910119,18.6136,-25.041,106.31,cruise
4849.25,0.0497388,6.20076,302.602,0.0827877,547.907,-1.15185,20.0055,-25.2265,106.42,cruise
4852.04,0.0544435,6.2017,302.939,0.0866848,548.467,-1.21289,21.9329,-25.5466,106.52,cruise
4854.63,0.0587521,6.20231,303.242,0.0900761,549.034,-1.09398,23.4086,-26.1786,106.63,cruise
4857.55,0.063441,6.20282,303.601,0.0955411,549.572,-0.809807,25.3036,-27.0635,106.74,cruise
4860.86,0.0676573,6.20311,303.925,0.10051,550.105,-0.41567,26.9959,-28.1669,106.85,cruise
4863.74,0.0689925,6.20314,304.214,0.105421,550.638,0.0381887,28.3958,-29.5252,106.96,cruise
4867.07,0.0694355,6.20309,304.526,0.109775,551.122,0.497734,29.5081,-31.0895,107.07,cruise
4870.57,0.0693741,6.20307,304.83,0.114445,551.653,0.879918,30.3206,-32.654,107.17,cruise
4874.27,0.0675929,6.20298,305.152,0.117785,552.27,1.17752,30.3438,-34.6331,107.29,cruise
4878.18,0.0614139,6.20287,305.413,0.120471,552.783,1.24393,30.1632,-36.3377,107.39,cruise
4882.28,0.0534752,6.203,305.692,0.123298,553.336,1.11034,29.941,-38.1779,107.51,cruise
4886.59,0.0451114,6.20343,305.963,0.126162,553.873,0.756649,29.7879,-39.9918,107.61,cruise
4891.1,0.0367976,6.20416,306.226,0.129076,554.395,0.154067,29.6731,-41.9547,107.73,cruise
4895.8,0.0275645,6.20497,306.482,0.129614,554.956,-0.524389,28.5973,-43.4906,107.83,cruise
4900.23,0.0167146,6.20584,306.732,0.129164,555.543,-1.3734,26.6997,-45.1297,107.94,cruise
4905.73,0.00569347,6.20681,306.975,0.128902,556.092,-2.2804,25.2237,-46.4848,108.05,cruise
4910.92,-0.00502899,6.20778,307.212,0.128603,556.616,-3.18687,24.0021,-47.6222,108.16,cruise
4916.21,-0.0153226,6.20865,307.445,0.126795,557.157,-4.02624,22.0944,-48.5805,108.27,cruise
4921.6,-0.02519,6.20931,307.674,0.125189,557.675,-4.7354,20.4559,-49.3597,108.39,cruise
4926.56,-0.0338451,6.20966,307.88,0.12313,558.183,-5.27062,18.8546,-49.7855,108.49,cruise
4932.55,-0.0439422,6.20974,308.124,0.120315,558.689,-5.60111,17.1185,-50.0307,108.6,cruise
4937.56,-0.0522243,6.20949,308.327,0.116627,559.2,-5.71168,15.0509,-50.0498,108.71,cruise
4943.06,-0.0613222,6.20885,308.55,0.113368,559.652,-5.62392,13.4346,-49.828,108.81,cruise
4948.51,-0.0705241,6.20784,308.774,0.109626,560.182,-5.30591,11.9076,-49.2776,108.93,cruise
4953.9,-0.0799354,6.20652,308.999,0.106649,560.619,-4.89378,10.9139,-48.637,109.03,cruise
4959.2,-0.0896407,6.20494,309.226,0.103485,561.098,-4.32767,10.0499,-47.782,109.14,cruise
4964.39,-0.0996989,6.20303,309.477,0.100126,561.619,-3.63268,9.32,-46.7065,109.26,cruise
4969.48,-0.109735,6.20139,309.689,0.0973842,562.055,-3.02217,8.84608,-45.7223,109.36,cruise
4974.44,-0.116375,6.19975,309.926,0.0944137,562.537,-2.34451,8.43278,-44.5738,109.47,cruise
4979.27,-0.116625,6.19838,310.166,0.091479,563.022,-1.69314,8.10106,-43.3734,109.59,cruise
4983.97,-0.113341,6.19703,310.411,0.0885732,563.512,-1.05239,7.83285,-42.1239,109.69,cruise
4988.12,-0.109668,6.1956,310.66,0.0856989,564.007,-0.362877,7.62131,-40.8345,109.8,cruise
4992.94,-0.10532,6.19409,310.913,0.0828607,564.507,0.357239,7.45721,-39.5137,109.91,cruise
4996.82,-0.101967,6.19273,311.147,0.0803158,564.966,1.00167,7.33211,-38.1681,110.02,cruise
5000.95,-0.0986189,6.19132,311.41,0.0773108,565.524,1.70956,7.2388,-36.8034,110.13,cruise
5004.93,-0.0956096,6.19009,311.696,0.0746067,566.042,2.24988,7.17135,-35.4245,110.24,cruise
5009.1,-0.0926475,6.189,312.011,0.0719526,566.567,2.65015,7.12492,-34.0354,110.35,cruise
5012.43,-0.0903636,6.18836,312.278,0.0693481,567.1,2.88705,7.09512,-32.6394,110.46,cruise
5015.95,-0.0879576,6.18794,312.575,0.0670216,567.59,2.95024,7.07836,-31.2391,110.57,cruise
5019.32,-0.0855691,6.18782,312.876,0.0645049,568.138,2.85925,7.07182,-29.8367,110.68,cruise
5022.53,-0.0831032,6.188,313.181,0.0618048,568.744,2.58026,7.07332,-28.4339,110.79,cruise
5025.59,-0.0804744,6.18841,313.49,0.0595855,569.255,2.22944,7.08123,-27.0323,110.9,cruise
5028.49,-0.0776122,6.18902,313.803,0.0571702,569.825,1.7526,7.09293,-25.76,111,cruise
5031.24,-0.0744658,6.18975,314.12,0.0547748,570.401,1.22005,7.10981,-24.3634,111.11,cruise
5033.84,-0.0710073,6.19053,314.44,0.0523918,570.984,0.675187,7.13005,-22.9705,111.22,cruise
5036.28,-0.0672331,6.19128,314.765,0.0500145,571.573,0.160705,7.15278,-21.5818,111.33,cruise
5038.57,-0.0631629,6.19194,315.093,0.0476374,572.169,-0.28457,7.17714,-20.1974,111.44,cruise
5040.71,-0.0588376,6.19246,315.424,0.0452566,572.771,-0.628513,7.2023,-18.8173,111.55,cruise
5042.52,-0.0547154,6.19278,315.76,0.0428707,573.379,-0.840621,7.22753,-17.442,111.66,cruise
5044.37,-0.0472624,6.19304,316.099,0.0395971,574,-0.89354,6.84727,-16.0572,111.77,cruise
5046.07,-0.0377012,6.1932,316.411,0.0351713,574.637,-0.789897,5.57298,-14.6112,111.88,cruise
5047.59,-0.0253868,6.19307,316.79,0.0302504,575.276,-0.505564,4.62974,-12.9941,111.99,cruise
5049.05,-0.0114947,6.19249,317.141,0.0258279,575.921,-0.00695478,3.86683,-11.2396,112.1,cruise
5050.08,-1.83E-05,6.1917,317.466,0.0211566,576.515,0.679328,2.84486,-9.35326,112.21,cruise
5051.01,0.012298,6.19058,317.827,0.0161956,577.174,1.42004,2.00123,-7.32903,112.32,cruise
5051.71,0.0241956,6.18931,318.195,0.0113024,577.841,2.30647,1.35845,-5.3751,112.42,cruise
5052.17,0.035627,6.18801,318.569,0.00649967,578.517,3.20343,0.780639,-2.90911,112.54,cruise
5052.37,0.0455549,6.18674,318.949,0.00178661,579.202,4.02634,0.324904,-0.775839,112.64,cruise
5052.31,0.0527742,6.18551,319.371,-0.00328144,579.963,4.8137,-0.0543205,1.85898,112.76,cruise
5051.98,0.057258,6.18474,319.729,-0.00743845,580.609,5.24785,-0.282481,4.09741,112.86,cruise
5051.38,0.0565385,6.18419,320.128,-0.011966,581.332,5.52162,-0.446844,6.82302,112.98,cruise
5050.51,0.0519584,6.18417,320.535,-0.0164933,582.072,5.43974,-0.530881,9.11476,113.08,cruise
5049.47,0.0453568,6.18483,320.949,-0.0210467,582.827,4.97601,-0.599728,11.6538,113.19,cruise
5047.92,0.0384448,6.1862,321.37,-0.0256095,583.599,4.09991,-0.654569,14.2084,113.3,cruise
5046.2,0.0318547,6.18819,321.799,-0.0301611,584.385,2.8719,-0.69924,16.7764,113.41,cruise
5044.39,0.0258919,6.19062,322.235,-0.0346844,585.183,1.39412,-0.734424,19.3561,113.52,cruise
5042.13,0.0219951,6.19308,322.679,-0.0391654,585.991,-0.192239,-0.758183,21.9461,113.63,cruise
5039.59,0.0208895,6.19589,323.13,-0.0435953,586.807,-1.79905,-0.758467,24.5432,113.74,cruise
5036.49,0.0215963,6.19866,323.588,-0.0480034,587.633,-3.23498,-0.749883,27.1443,113.85,cruise
5033.64,0.0231238,6.20053,324.053,-0.0523992,588.47,-4.36321,-0.738697,29.7484,113.96,cruise
5030.24,0.025496,6.20197,324.482,-0.0563865,589.242,-5.04754,-0.728595,32.3552,114.07,cruise
5026.55,0.0286248,6.20271,325.004,-0.0611569,590.187,-5.38672,-0.722044,34.965,114.18,cruise
5022.57,0.031433,6.20265,325.445,-0.0652743,591.071,-5.2252,-0.654178,37.5633,114.29,cruise
5018.31,0.0344874,6.20194,325.937,-0.0676817,591.97,-4.63873,0.25453,40.1292,114.4,cruise
5013.77,0.0372741,6.20063,326.436,-0.0696852,592.799,-3.78655,1.33007,42.3861,114.5,cruise
5008.97,0.0395777,6.19886,326.941,-0.0709848,593.719,-2.58048,2.76848,44.6829,114.61,cruise
5003.93,0.0393229,6.19674,327.453,-0.0713236,594.642,-1.22176,4.41924,46.9061,114.73,cruise
4998.68,0.0364401,6.19452,327.971,-0.0704949,595.562,0.193148,6.57863,48.5406,114.83,cruise
4993.25,0.0322494,6.19244,328.518,-0.0699423,596.483,1.47588,8.29741,50.0364,114.94,cruise
4988.18,0.0271621,6.19071,329.069,-0.0695298,597.408,2.50527,9.69745,51.2657,115.05,cruise
4981.97,0.0214015,6.18946,329.622,-0.069227,598.338,3.1993,10.8309,52.357,115.17,cruise
4976.17,0.015175,6.18878,330.177,-0.0690186,599.274,3.51054,11.7422,53.1053,115.27,cruise
4970.28,0.00870416,6.1887,330.732,-0.0688815,600.216,3.42646,12.4731,53.8481,115.39,cruise
4964.87,0.0029782,6.18914,331.239,-0.0687962,601.076,3.03742,13.0113,54.3145,115.48,cruise
4958.32,-0.000815739,6.19034,331.846,-0.0687035,602.112,2.24,13.5313,54.8375,115.6,cruise
4952.82,-0.00247574,6.19168,332.404,-0.0686141,603.062,1.28995,13.9194,55.2346,115.71,cruise
4946.72,-0.00350229,6.19331,332.91,-0.0685276,603.925,0.353724,14.2412,55.5659,115.82,cruise
4940.6,-0.00386188,6.19496,333.466,-0.0684245,604.872,-0.663099,14.5109,55.8414,115.93,cruise
4934.44,-0.00361214,6.19661,334.072,-0.0683015,605.903,-1.65607,14.7393,56.0692,116.04,cruise
4928.27,-0.00281565,6.19774,334.576,-0.06819,606.759,-2.32284,14.9182,56.24,116.14,cruise
4922.07,-0.00156808,6.19866,335.13,-0.0680576,607.7,-2.83361,15.0889,56.3931,116.25,cruise
4915.86,2.70E-06,6.19916,335.682,-0.0679133,608.64,-3.07789,15.237,56.5136,116.36,cruise
4909.64,0.00174676,6.19922,336.233,-0.0677544,609.578,-3.0452,15.3661,56.6052,116.47,cruise
4903.41,0.0035053,6.19886,336.782,-0.0675773,610.516,-2.74944,15.4796,56.6709,116.58,cruise
4897.17,0.00512464,6.19813,337.33,-0.0673783,611.451,-2.22682,15.5805,56.7129,116.69,cruise
4890.93,0.0064694,6.19711,337.876,-0.0671547,612.384,-1.53197,15.6718,56.7331,116.8,cruise
4885.26,0.00736376,6.1959,338.42,-0.0669052,613.313,-0.732511,15.7561,56.7328,116.91,cruise
4879.02,0.00794883,6.19462,338.963,-0.0666301,614.238,0.0972805,15.8355,56.713,117.02,cruise
4872.21,0.00798892,6.19339,339.504,-0.066331,615.158,0.883231,15.9114,56.6743,117.13,cruise
4866.55,0.00762638,6.19239,339.994,-0.0660103,616.074,1.5578,15.9846,56.6173,117.24,cruise
4859.76,0.0067506,6.19147,340.58,-0.0656699,616.986,2.0658,16.0555,56.5424,117.35,cruise
4854.11,0.00573173,6.19097,341.067,-0.0653445,617.894,2.3689,16.1239,56.45,117.46,cruise
