Time,Steering wheel angle,Left wheel RPM,Right wheel RPM
505,-0.16429176792733224,0.36874426614104266,0.6312557338589578
506,-0.15606363343112706,0.3748853581348602,0.6251146418651399
507,-0.1483190126314402,0.38070948682701455,0.6192905131729854
508,-0.14108831838575975,0.3861853381597763,0.6138146618402248
509,-0.13440089493963014,0.3912824139877151,0.6087175860122854
510,-0.12828493828327603,0.3959712299717658,0.6040287700282342
511,-0.12276741875326358,0.40022350863420336,0.5997764913657971
512,-0.11787400607616283,0.4040123661218172,0.5959876338781828
513,-0.11362899704606944,0.4073124914993669,0.5926875085006331
514,-0.11005524602236261,0.41010031767335153,0.5898996823266485
515,-0.10717409842805004,0.412354183307059,0.587645816692941
516,-0.10500532742259416,0.4140544853117478,0.5859455146882516
517,-0.10356707391623465,0.41518382166770645,0.5848161783322935
518,-0.10287579008545977,0.4157271244283569,0.5842728755716436
519,-0.1029461865415835,0.41567178278077366,0.5843282172192258
520,-0.10379118329622194,0.4150077559735227,0.5849922440264773
521,-0.10542186465898995,0.4137276757806086,0.5862723242193913
522,-0.10784743819385778,0.41182693795876796,0.5881730620412315
523,-0.1110751978514325,0.4093037818910571,0.5906962181089429
524,-0.11511049138491891,0.40615935731515196,0.5938406426848486
525,-0.11995669214774318,0.4023977767369362,0.5976022232630643
526,-0.12561517536071942,0.3980261518579115,0.601973848142088
527,-0.13208529892640097,0.3930546121284328,0.6069453878715673
528,-0.13936438885767044,0.3874963034051311,0.6125036965948689
529,-0.14744772937696915,0.3813673646633503,0.6186326353366491
530,-0.156328557731635,0.37468688081073426,0.6253131191892658
531,-0.16599806375982284,0.3674768098751083,0.6325231901248912
532,-0.17644539423032246,0.3597618831983494,0.6402381168016511
533,-0.18765766196837508,0.3515694777485218,0.6484305222514787
534,-0.19961995976826752,0.34292946024718507,0.6570705397528149
535,-0.21231537908218046,0.3338740034712568,0.6661259965287437
536,-0.2257250334634039,0.32443737579779164,0.6755626242022089
537,-0.2398280867307444,0.31465570578004054,0.6853442942199595
538,-0.25460178580962645,0.3045667242381286,0.6954332757618714
539,-0.2700214981942398,0.2942094869827806,0.7057905130172188
540,-0.2860607539639486,0.28362408183517224,0.7163759181648283
541,-0.3026912922762204,0.27285132403517304,0.7271486759648272
542,-0.3198831122475124,0.2619324444266072,0.7380675555733925
543,-0.3376045281229101,0.2509087749622169,0.7490912250377822
544,-0.35582222862487867,0.23982143608167203,0.7601785639183283
545,-0.37450134036129523,0.22871103038976207,0.7712889696102372
546,-0.3936054951629915,0.21761734681223674,0.782382653187763
547,-0.4130969012113377,0.20657907905216538,0.7934209209478349
548,-0.43293641780710057,0.19563356173252158,0.8043664382674781
549,-0.4530836336227233,0.18481652711526275,0.8151834728847372
550,-0.47349694827153754,0.17416188475800348,0.8258381152419966
551,-0.49413365701908507,0.16370152593007892,0.8362984740699209
552,-0.5149500384538233,0.15346515408135705,0.8465348459186433
553,-0.5359014449269934,0.1434801421577385,0.8565198578422615
554,-0.5569423955643554,0.1337714171009604,0.8662285828990396
555,-0.5780266716458637,0.12436137146740701,0.8756386285325936
556,-0.5991074141432264,0.11526980175735065,0.8847301982426491
557,-0.6201372231995825,0.10651387276498293,0.8934861272350176
558,-0.6410682593304063,0.09810810703992866,0.9018918929600717
559,-0.6618523461200194,0.09006439838927492,0.9099356016107253
560,-0.6824410741839919,0.08239204823959478,0.9176079517604052
561,-0.7027859061640818,0.07509782361386891,0.9249021763861306
562,-0.7228382825192834,0.06818603545018602,0.931813964549814
563,-0.7425497278740494,0.061658635988863154,0.9383413640111373
564,-0.7618719576827752,0.0555153339733918,0.9444846660266084
565,-0.7807569849682356,0.04975372643997557,0.9502462735600244
566,-0.799157226890835,0.044369445902666116,0.9556305540973341
567,-0.8170256109052532,0.03935632176961557,0.9606436782303844
568,-0.8343156802614029,0.034706554845154676,0.9652934451548453
569,-0.8509816986074652,0.030410903778122028,0.9695890962218775
570,-0.8669787534542471,0.026458882306224958,0.9735411176937745
571,-0.8822628582621084,0.022838966117787383,0.9771610338822121
572,-0.8967910529142913,0.019538808105913442,0.9804611918940865
573,-0.9105215023436415,0.01654546072704932,0.9834545392729509
574,-0.9234135930833987,0.013845604098541214,0.9861543959014588
575,-0.9354280275169651,0.011425778381432702,0.9885742216185676
576,-0.9465269156063717,0.009272618899652026,0.9907273811003477
577,-0.9566738638844154,0.007373092349855122,0.9926269076501457
578,-0.9658340615013116,0.005714732362746824,0.9942852676372532
579,-0.9739743631229761,0.004285872592361211,0.9957141274076393
580,-0.9810633684848873,0.0030758754398662797,0.996924124560134
581,-0.987071498412731,0.002075354468326629,0.9979246455316741
